datetime_beginning_ept,total_lmp_da
2024-07-03T04:00:00,11.340836
2024-07-03T05:00:00,12.931351
2024-07-03T06:00:00,16.008566
2024-07-03T07:00:00,19.971673
2024-07-03T08:00:00,23.363384
2024-07-03T09:00:00,27.453443
2024-07-03T10:00:00,31.759226
2024-07-03T11:00:00,35.704743
2024-07-03T12:00:00,38.258427
2024-07-03T13:00:00,41.881593
2024-07-03T14:00:00,45.210541
2024-07-03T15:00:00,48.831114
2024-07-03T16:00:00,55.065503
2024-07-03T17:00:00,62.325306
2024-07-03T18:00:00,57.922554
2024-07-03T19:00:00,54.950926
2024-07-03T20:00:00,42.574147
2024-07-03T21:00:00,39.70658
2024-07-03T22:00:00,36.658275
2024-07-03T23:00:00,33.302081
2024-07-04T00:00:00,26.977831
2024-07-04T01:00:00,21.825483
2024-07-04T02:00:00,18.067617
2024-07-04T03:00:00,13.591753
2024-07-04T04:00:00,12.548934
2024-07-04T05:00:00,13.90303
2024-07-04T06:00:00,13.601933
2024-07-04T07:00:00,10.611322
2024-07-04T08:00:00,16.6652
2024-07-04T09:00:00,26.629824
2024-07-04T10:00:00,28.363586
2024-07-04T11:00:00,33.651772
2024-07-04T12:00:00,39.655055
2024-07-04T13:00:00,41.204368
2024-07-04T14:00:00,42.965669
2024-07-04T15:00:00,42.219117
2024-07-04T16:00:00,47.500306
2024-07-04T17:00:00,49.25161
2024-07-04T18:00:00,43.206531
2024-07-04T19:00:00,43.189035
2024-07-04T20:00:00,37.429758
2024-07-04T21:00:00,40.988991
2024-07-04T22:00:00,33.15892
2024-07-04T23:00:00,29.006218
2024-07-05T00:00:00,13.015384
2024-07-05T01:00:00,15.339424
2024-07-05T02:00:00,10.450769
2024-07-05T03:00:00,9.917215
2024-07-05T04:00:00,8.242002
2024-07-05T05:00:00,6.401541
2024-07-05T06:00:00,7.943419
2024-07-05T07:00:00,10.419762
2024-07-05T08:00:00,12.95104
2024-07-05T09:00:00,17.122326
2024-07-05T10:00:00,19.382664
2024-07-05T11:00:00,23.737104
2024-07-05T12:00:00,32.754016
2024-07-05T13:00:00,33.658367
2024-07-05T14:00:00,33.03471
2024-07-05T15:00:00,35.142797
2024-07-05T16:00:00,35.420883
2024-07-05T17:00:00,34.816632
2024-07-05T18:00:00,42.371596
2024-07-05T19:00:00,41.852986
2024-07-05T20:00:00,37.814759
2024-07-05T21:00:00,34.48146
2024-07-05T22:00:00,32.760549
2024-07-05T23:00:00,23.270744
2024-07-06T00:00:00,15.058012
2024-07-06T01:00:00,13.168506
2024-07-06T02:00:00,12.283818
2024-07-06T03:00:00,10.615798
2024-07-06T04:00:00,9.367655
2024-07-06T05:00:00,9.953465
2024-07-06T06:00:00,9.417771
2024-07-06T07:00:00,10.343783
2024-07-06T08:00:00,13.362678
2024-07-06T09:00:00,15.484966
2024-07-06T10:00:00,19.128725
2024-07-06T11:00:00,19.360053
2024-07-06T12:00:00,27.972175
2024-07-06T13:00:00,31.246468
2024-07-06T14:00:00,33.758246
2024-07-06T15:00:00,36.784483
2024-07-06T16:00:00,42.774415
2024-07-06T17:00:00,44.247672
2024-07-06T18:00:00,43.178703
2024-07-06T19:00:00,36.801761
2024-07-06T20:00:00,34.23591
2024-07-06T21:00:00,31.521155
2024-07-06T22:00:00,24.520814
2024-07-06T23:00:00,20.040624
2024-07-07T00:00:00,13.261539
2024-07-07T01:00:00,12.189456
2024-07-07T02:00:00,9.705667
2024-07-07T03:00:00,9.174922
2024-07-07T04:00:00,8.744126
2024-07-07T05:00:00,7.33388
2024-07-07T06:00:00,6.360842
2024-07-07T07:00:00,6.030136
2024-07-07T08:00:00,10.279462
2024-07-07T09:00:00,16.406138
2024-07-07T10:00:00,18.413146
2024-07-07T11:00:00,20.631674
2024-07-07T12:00:00,25.328248
2024-07-07T13:00:00,27.198183
2024-07-07T14:00:00,31.161826
2024-07-07T15:00:00,36.290572
2024-07-07T16:00:00,43.376367
2024-07-07T17:00:00,49.160929
2024-07-07T18:00:00,51.89351
2024-07-07T19:00:00,42.868834
2024-07-07T20:00:00,35.391703
2024-07-07T21:00:00,33.45701
2024-07-07T22:00:00,26.849463
2024-07-07T23:00:00,22.20189
2024-07-08T00:00:00,14.770866
2024-07-08T01:00:00,11.837883
2024-07-08T02:00:00,9.836126
2024-07-08T03:00:00,9.834035
2024-07-08T04:00:00,9.724171
2024-07-08T05:00:00,9.825384
2024-07-08T06:00:00,10.454838
2024-07-08T07:00:00,15.809374
2024-07-08T08:00:00,24.092638
2024-07-08T09:00:00,28.510938
2024-07-08T10:00:00,34.965362
2024-07-08T11:00:00,36.787406
2024-07-08T12:00:00,41.190754
2024-07-08T13:00:00,41.337127
2024-07-08T14:00:00,45.75602
2024-07-08T15:00:00,48.614816
2024-07-08T16:00:00,60.497478
2024-07-08T17:00:00,65.847319
2024-07-08T18:00:00,60.281582
2024-07-08T19:00:00,50.486662
2024-07-08T20:00:00,47.355702
2024-07-08T21:00:00,44.412244
2024-07-08T22:00:00,34.301905
2024-07-08T23:00:00,31.0417
2024-07-09T00:00:00,21.374183
2024-07-09T01:00:00,18.729859
2024-07-09T02:00:00,16.17797
2024-07-09T03:00:00,14.32275
2024-07-09T04:00:00,14.449373
2024-07-09T05:00:00,15.120505
2024-07-09T06:00:00,15.662449
2024-07-09T07:00:00,21.362467
2024-07-09T08:00:00,23.86787
2024-07-09T09:00:00,30.956807
2024-07-09T10:00:00,37.329284
2024-07-09T11:00:00,43.488081
2024-07-09T12:00:00,54.778471
2024-07-09T13:00:00,57.570507
2024-07-09T14:00:00,60.030293
2024-07-09T15:00:00,59.037241
2024-07-09T16:00:00,58.825373
2024-07-09T17:00:00,64.718377
2024-07-09T18:00:00,55.748306
2024-07-09T19:00:00,42.325348
2024-07-09T20:00:00,34.864111
2024-07-09T21:00:00,39.004828
2024-07-09T22:00:00,31.388998
2024-07-09T23:00:00,24.3803
2024-07-10T00:00:00,20.094045
2024-07-10T01:00:00,20.439117
2024-07-10T02:00:00,19.829881
2024-07-10T03:00:00,15.232089
2024-07-10T04:00:00,15.042945
2024-07-10T05:00:00,15.129388
2024-07-10T06:00:00,15.003481
2024-07-10T07:00:00,20.431674
2024-07-10T08:00:00,24.346804
2024-07-10T09:00:00,28.842781
2024-07-10T10:00:00,33.029282
2024-07-10T11:00:00,33.87226
2024-07-10T12:00:00,34.884887
2024-07-10T13:00:00,37.732606
2024-07-10T14:00:00,38.185058
2024-07-10T15:00:00,43.518953
2024-07-10T16:00:00,49.841618
2024-07-10T17:00:00,51.607605
2024-07-10T18:00:00,45.680343
2024-07-10T19:00:00,44.70067
2024-07-10T20:00:00,42.41381
2024-07-10T21:00:00,37.175982
2024-07-10T22:00:00,31.496102
2024-07-10T23:00:00,26.175175
2024-07-11T00:00:00,22.706138
2024-07-11T01:00:00,22.509234
2024-07-11T02:00:00,19.380463
2024-07-11T03:00:00,16.408295
2024-07-11T04:00:00,18.346566
2024-07-11T05:00:00,20.358767
2024-07-11T06:00:00,22.820866
2024-07-11T07:00:00,23.721292
2024-07-11T08:00:00,24.753125
2024-07-11T09:00:00,29.194106
2024-07-11T10:00:00,30.921007
2024-07-11T11:00:00,33.205496
2024-07-11T12:00:00,36.024943
2024-07-11T13:00:00,37.306637
2024-07-11T14:00:00,41.839701
2024-07-11T15:00:00,47.320751
2024-07-11T16:00:00,59.144765
2024-07-11T17:00:00,62.170577
2024-07-11T18:00:00,62.622206
2024-07-11T19:00:00,51.948997
2024-07-11T20:00:00,42.427385
2024-07-11T21:00:00,41.334019
2024-07-11T22:00:00,32.777241
2024-07-11T23:00:00,25.114039
2024-07-12T00:00:00,25.223624
2024-07-12T01:00:00,20.697331
2024-07-12T02:00:00,17.081017
2024-07-12T03:00:00,15.448011
2024-07-12T04:00:00,15.784948
2024-07-12T05:00:00,19.429311
2024-07-12T06:00:00,19.416379
2024-07-12T07:00:00,22.405505
2024-07-12T08:00:00,26.828857
2024-07-12T09:00:00,34.090471
2024-07-12T10:00:00,37.087375
2024-07-12T11:00:00,41.751509
2024-07-12T12:00:00,41.239449
2024-07-12T13:00:00,45.648763
2024-07-12T14:00:00,47.598276
2024-07-12T15:00:00,53.217282
2024-07-12T16:00:00,59.064003
2024-07-12T17:00:00,59.596567
2024-07-12T18:00:00,53.364967
2024-07-12T19:00:00,50.183182
2024-07-12T20:00:00,46.423332
2024-07-12T21:00:00,42.21517
2024-07-12T22:00:00,35.344591
2024-07-12T23:00:00,31.49406
2024-07-13T00:00:00,21.111145
2024-07-13T01:00:00,19.154281
2024-07-13T02:00:00,14.989161
2024-07-13T03:00:00,13.536253
2024-07-13T04:00:00,11.499395
2024-07-13T05:00:00,13.196999
2024-07-13T06:00:00,12.99704
2024-07-13T07:00:00,11.693391
2024-07-13T08:00:00,22.375519
2024-07-13T09:00:00,29.146124
2024-07-13T10:00:00,34.39231
2024-07-13T11:00:00,40.688978
2024-07-13T12:00:00,41.302424
2024-07-13T13:00:00,47.458496
2024-07-13T14:00:00,47.653282
2024-07-13T15:00:00,55.211111
2024-07-13T16:00:00,68.588674
2024-07-13T17:00:00,73.215052
2024-07-13T18:00:00,71.0525
2024-07-13T19:00:00,60.458691
2024-07-13T20:00:00,47.817923
2024-07-13T21:00:00,44.805126
2024-07-13T22:00:00,36.893627
2024-07-13T23:00:00,32.279653
2024-07-14T00:00:00,20.580578
2024-07-14T01:00:00,17.413099
2024-07-14T02:00:00,15.017316
2024-07-14T03:00:00,12.837629
2024-07-14T04:00:00,12.864695
2024-07-14T05:00:00,13.747338
2024-07-14T06:00:00,12.782765
2024-07-14T07:00:00,12.004649
2024-07-14T08:00:00,18.837181
2024-07-14T09:00:00,26.020914
2024-07-14T10:00:00,32.243922
2024-07-14T11:00:00,38.713579
2024-07-14T12:00:00,43.433906
2024-07-14T13:00:00,45.307945
2024-07-14T14:00:00,51.132275
2024-07-14T15:00:00,56.082727
2024-07-14T16:00:00,66.878841
2024-07-14T17:00:00,74.849398
2024-07-14T18:00:00,74.019333
2024-07-14T19:00:00,69.285416
2024-07-14T20:00:00,53.98889
2024-07-14T21:00:00,44.367146
2024-07-14T22:00:00,33.886662
2024-07-14T23:00:00,28.134863
2024-07-15T00:00:00,25.350139
2024-07-15T01:00:00,20.923836
2024-07-15T02:00:00,17.506085
2024-07-15T03:00:00,14.484846
2024-07-15T04:00:00,13.54038
2024-07-15T05:00:00,15.768908
2024-07-15T06:00:00,19.115881
2024-07-15T07:00:00,24.315252
2024-07-15T08:00:00,29.143889
2024-07-15T09:00:00,37.130432
2024-07-15T10:00:00,44.918659
2024-07-15T11:00:00,55.793528
2024-07-15T12:00:00,66.766376
2024-07-15T13:00:00,88.118369
2024-07-15T14:00:00,121.128167
2024-07-15T15:00:00,147.763638
2024-07-15T16:00:00,161.834756
2024-07-15T17:00:00,171.839579
2024-07-15T18:00:00,154.084754
2024-07-15T19:00:00,115.49157
2024-07-15T20:00:00,76.787944
2024-07-15T21:00:00,59.671276
2024-07-15T22:00:00,39.904571
2024-07-15T23:00:00,29.42606
2024-07-16T00:00:00,25.543943
2024-07-16T01:00:00,20.555806
2024-07-16T02:00:00,17.985262
2024-07-16T03:00:00,16.525687
2024-07-16T04:00:00,15.106664
2024-07-16T05:00:00,15.43648
2024-07-16T06:00:00,22.198129
2024-07-16T07:00:00,21.469614
2024-07-16T08:00:00,26.108717
2024-07-16T09:00:00,30.105721
2024-07-16T10:00:00,34.157579
2024-07-16T11:00:00,44.407263
2024-07-16T12:00:00,47.837282
2024-07-16T13:00:00,51.142202
2024-07-16T14:00:00,64.669346
2024-07-16T15:00:00,79.133557
2024-07-16T16:00:00,85.622384
2024-07-16T17:00:00,93.038912
2024-07-16T18:00:00,85.970643
2024-07-16T19:00:00,62.74587
2024-07-16T20:00:00,57.649414
2024-07-16T21:00:00,50.401526
2024-07-16T22:00:00,35.93228
2024-07-16T23:00:00,30.392423
2024-07-17T00:00:00,27.594208
2024-07-17T01:00:00,22.597507
2024-07-17T02:00:00,19.073158
2024-07-17T03:00:00,15.750311
2024-07-17T04:00:00,13.684389
2024-07-17T05:00:00,15.701353
2024-07-17T06:00:00,18.306847
2024-07-17T07:00:00,17.873906
2024-07-17T08:00:00,22.927535
2024-07-17T09:00:00,28.586187
2024-07-17T10:00:00,31.081774
2024-07-17T11:00:00,33.284597
2024-07-17T12:00:00,36.395715
2024-07-17T13:00:00,40.013197
2024-07-17T14:00:00,39.690903
2024-07-17T15:00:00,42.068649
2024-07-17T16:00:00,44.061059
2024-07-17T17:00:00,42.698776
2024-07-17T18:00:00,39.385382
2024-07-17T19:00:00,36.043721
2024-07-17T20:00:00,35.989238
2024-07-17T21:00:00,33.545516
2024-07-17T22:00:00,28.280774
2024-07-17T23:00:00,23.051331
2024-07-18T00:00:00,22.739015
2024-07-18T01:00:00,17.390201
2024-07-18T02:00:00,12.339783
2024-07-18T03:00:00,11.484279
2024-07-18T04:00:00,11.600223
2024-07-18T05:00:00,14.851535
2024-07-18T06:00:00,16.73117
2024-07-18T07:00:00,20.227583
2024-07-18T08:00:00,25.395478
2024-07-18T09:00:00,27.46259
2024-07-18T10:00:00,29.644325
2024-07-18T11:00:00,32.941541
2024-07-18T12:00:00,32.917053
2024-07-18T13:00:00,35.581673
2024-07-18T14:00:00,35.999254
2024-07-18T15:00:00,37.482169
2024-07-18T16:00:00,40.399385
2024-07-18T17:00:00,39.969113
2024-07-18T18:00:00,38.099055
2024-07-18T19:00:00,36.717052
2024-07-18T20:00:00,35.931808
2024-07-18T21:00:00,33.45499
2024-07-18T22:00:00,25.257696
2024-07-18T23:00:00,22.70986
2024-07-19T00:00:00,14.949033
2024-07-19T01:00:00,14.61535
2024-07-19T02:00:00,11.006561
2024-07-19T03:00:00,10.870499
2024-07-19T04:00:00,11.179013
2024-07-19T05:00:00,11.623033
2024-07-19T06:00:00,13.140042
2024-07-19T07:00:00,13.290375
2024-07-19T08:00:00,15.393974
2024-07-19T09:00:00,19.341585
2024-07-19T10:00:00,21.443449
2024-07-19T11:00:00,26.298673
2024-07-19T12:00:00,28.380038
2024-07-19T13:00:00,31.008587
2024-07-19T14:00:00,33.932296
2024-07-19T15:00:00,37.312681
2024-07-19T16:00:00,40.984719
2024-07-19T17:00:00,45.199455
2024-07-19T18:00:00,40.262555
2024-07-19T19:00:00,36.326816
2024-07-19T20:00:00,32.173329
2024-07-19T21:00:00,29.832027
2024-07-19T22:00:00,24.766793
2024-07-19T23:00:00,21.052087
2024-07-20T00:00:00,20.165314
2024-07-20T01:00:00,20.126791
2024-07-20T02:00:00,16.98397
2024-07-20T03:00:00,13.204046
2024-07-20T04:00:00,13.774835
2024-07-20T05:00:00,14.57927
2024-07-20T06:00:00,14.906951
2024-07-20T07:00:00,15.150742
2024-07-20T08:00:00,18.336835
2024-07-20T09:00:00,20.718257
2024-07-20T10:00:00,23.620493
2024-07-20T11:00:00,27.483844
2024-07-20T12:00:00,30.203571
2024-07-20T13:00:00,30.675823
2024-07-20T14:00:00,31.936066
2024-07-20T15:00:00,33.901869
2024-07-20T16:00:00,36.410773
2024-07-20T17:00:00,38.73564
2024-07-20T18:00:00,38.695698
2024-07-20T19:00:00,35.078416
2024-07-20T20:00:00,33.006348
2024-07-20T21:00:00,32.344885
2024-07-20T22:00:00,25.051716
2024-07-20T23:00:00,23.275918
2024-07-21T00:00:00,16.41123
2024-07-21T01:00:00,15.321961
2024-07-21T02:00:00,12.582489
2024-07-21T03:00:00,11.018483
2024-07-21T04:00:00,10.42473
2024-07-21T05:00:00,11.684962
2024-07-21T06:00:00,11.300765
2024-07-21T07:00:00,10.24036
2024-07-21T08:00:00,13.362307
2024-07-21T09:00:00,16.655388
2024-07-21T10:00:00,18.907237
2024-07-21T11:00:00,25.038713
2024-07-21T12:00:00,31.711851
2024-07-21T13:00:00,33.08297
2024-07-21T14:00:00,34.665051
2024-07-21T15:00:00,38.197972
2024-07-21T16:00:00,44.661679
2024-07-21T17:00:00,52.289366
2024-07-21T18:00:00,49.360914
2024-07-21T19:00:00,41.759872
2024-07-21T20:00:00,36.622454
2024-07-21T21:00:00,34.286631
2024-07-21T22:00:00,27.261776
2024-07-21T23:00:00,23.745124
2024-07-22T00:00:00,20.941164
2024-07-22T01:00:00,19.12412
2024-07-22T02:00:00,15.650725
2024-07-22T03:00:00,14.254807
2024-07-22T04:00:00,14.804922
2024-07-22T05:00:00,17.830074
2024-07-22T06:00:00,21.891302
2024-07-22T07:00:00,24.590236
2024-07-22T08:00:00,26.802141
2024-07-22T09:00:00,30.745618
2024-07-22T10:00:00,35.18085
2024-07-22T11:00:00,38.617499
2024-07-22T12:00:00,42.103318
2024-07-22T13:00:00,40.866975
2024-07-22T14:00:00,43.348212
2024-07-22T15:00:00,47.363246
2024-07-22T16:00:00,51.158916
2024-07-22T17:00:00,59.583567
2024-07-22T18:00:00,47.032244
2024-07-22T19:00:00,42.383293
2024-07-22T20:00:00,39.791827
2024-07-22T21:00:00,39.93673
2024-07-22T22:00:00,31.57231
2024-07-22T23:00:00,24.958016
2024-07-23T00:00:00,22.671909
2024-07-23T01:00:00,20.321349
2024-07-23T02:00:00,16.372504
2024-07-23T03:00:00,14.226874
2024-07-23T04:00:00,13.652195
2024-07-23T05:00:00,17.898726
2024-07-23T06:00:00,19.433514
2024-07-23T07:00:00,22.120839
2024-07-23T08:00:00,24.723793
2024-07-23T09:00:00,26.459208
2024-07-23T10:00:00,31.393243
2024-07-23T11:00:00,38.158498
2024-07-23T12:00:00,44.200283
2024-07-23T13:00:00,48.616773
2024-07-23T14:00:00,55.8673
2024-07-23T15:00:00,59.707864
2024-07-23T16:00:00,69.208749
2024-07-23T17:00:00,84.004224
2024-07-23T18:00:00,71.378967
2024-07-23T19:00:00,56.622284
2024-07-23T20:00:00,52.491912
2024-07-23T21:00:00,51.191816
2024-07-23T22:00:00,40.843521
2024-07-23T23:00:00,32.122115
2024-07-24T00:00:00,28.289697
2024-07-24T01:00:00,21.351061
2024-07-24T02:00:00,19.026981
2024-07-24T03:00:00,16.427202
2024-07-24T04:00:00,15.594181
2024-07-24T05:00:00,20.469207
2024-07-24T06:00:00,18.577533
2024-07-24T07:00:00,23.144411
2024-07-24T08:00:00,29.681134
2024-07-24T09:00:00,34.836485
2024-07-24T10:00:00,35.608097
2024-07-24T11:00:00,43.34812
2024-07-24T12:00:00,43.184694
2024-07-24T13:00:00,48.552312
2024-07-24T14:00:00,50.827495
2024-07-24T15:00:00,52.617473
2024-07-24T16:00:00,57.374591
2024-07-24T17:00:00,61.639241
2024-07-24T18:00:00,56.652673
2024-07-24T19:00:00,45.904012
2024-07-24T20:00:00,43.494946
2024-07-24T21:00:00,40.392645
2024-07-24T22:00:00,34.150145
2024-07-24T23:00:00,28.814016
2024-07-25T00:00:00,20.222162
2024-07-25T01:00:00,17.781995
2024-07-25T02:00:00,15.089157
2024-07-25T03:00:00,12.393618
2024-07-25T04:00:00,11.906577
2024-07-25T05:00:00,13.993061
2024-07-25T06:00:00,14.620881
2024-07-25T07:00:00,18.709443
2024-07-25T08:00:00,24.481093
2024-07-25T09:00:00,27.969501
2024-07-25T10:00:00,29.013132
2024-07-25T11:00:00,36.002248
2024-07-25T12:00:00,37.05705
2024-07-25T13:00:00,39.133324
2024-07-25T14:00:00,39.683336
2024-07-25T15:00:00,41.315396
2024-07-25T16:00:00,48.122862
2024-07-25T17:00:00,51.564073
2024-07-25T18:00:00,43.116344
2024-07-25T19:00:00,40.061853
2024-07-25T20:00:00,38.121849
2024-07-25T21:00:00,35.276718
2024-07-25T22:00:00,23.25407
2024-07-25T23:00:00,18.832297
2024-07-26T00:00:00,11.375452
2024-07-26T01:00:00,11.723666
2024-07-26T02:00:00,7.378866
2024-07-26T03:00:00,6.205596
2024-07-26T04:00:00,6.002075
2024-07-26T05:00:00,7.309742
2024-07-26T06:00:00,9.587282
2024-07-26T07:00:00,11.484731
2024-07-26T08:00:00,16.902801
2024-07-26T09:00:00,21.236024
2024-07-26T10:00:00,21.330594
2024-07-26T11:00:00,26.846777
2024-07-26T12:00:00,29.746256
2024-07-26T13:00:00,32.327573
2024-07-26T14:00:00,34.561864
2024-07-26T15:00:00,36.416423
2024-07-26T16:00:00,43.913825
2024-07-26T17:00:00,47.163582
2024-07-26T18:00:00,44.149415
2024-07-26T19:00:00,40.897635
2024-07-26T20:00:00,34.08822
2024-07-26T21:00:00,30.457017
2024-07-26T22:00:00,23.983977
2024-07-26T23:00:00,17.274371
2024-07-27T00:00:00,12.047239
2024-07-27T01:00:00,10.907272
2024-07-27T02:00:00,9.504544
2024-07-27T03:00:00,8.557145
2024-07-27T04:00:00,7.753627
2024-07-27T05:00:00,5.372151
2024-07-27T06:00:00,6.496206
2024-07-27T07:00:00,7.692692
2024-07-27T08:00:00,10.77261
2024-07-27T09:00:00,13.956072
2024-07-27T10:00:00,15.731712
2024-07-27T11:00:00,21.072053
2024-07-27T12:00:00,24.815089
2024-07-27T13:00:00,26.344826
2024-07-27T14:00:00,29.070759
2024-07-27T15:00:00,33.34317
2024-07-27T16:00:00,41.319503
2024-07-27T17:00:00,41.961814
2024-07-27T18:00:00,42.621597
2024-07-27T19:00:00,37.956385
2024-07-27T20:00:00,33.207049
2024-07-27T21:00:00,28.464642
2024-07-27T22:00:00,22.556974
2024-07-27T23:00:00,16.763653
2024-07-28T00:00:00,14.362281
2024-07-28T01:00:00,13.294227
2024-07-28T02:00:00,10.513425
2024-07-28T03:00:00,10.028197
2024-07-28T04:00:00,8.720407
2024-07-28T05:00:00,8.946494
2024-07-28T06:00:00,9.132712
2024-07-28T07:00:00,8.973431
2024-07-28T08:00:00,10.41273
2024-07-28T09:00:00,12.839924
2024-07-28T10:00:00,15.994327
2024-07-28T11:00:00,20.143035
2024-07-28T12:00:00,25.588177
2024-07-28T13:00:00,29.813835
2024-07-28T14:00:00,29.841526
2024-07-28T15:00:00,33.653016
2024-07-28T16:00:00,39.592634
2024-07-28T17:00:00,49.470103
2024-07-28T18:00:00,45.539786
2024-07-28T19:00:00,39.138564
2024-07-28T20:00:00,35.350333
2024-07-28T21:00:00,32.491831
2024-07-28T22:00:00,24.266441
2024-07-28T23:00:00,21.942916
2024-07-29T00:00:00,20.377514
2024-07-29T01:00:00,17.82313
2024-07-29T02:00:00,15.318376
2024-07-29T03:00:00,13.278378
2024-07-29T04:00:00,13.342333
2024-07-29T05:00:00,16.468729
2024-07-29T06:00:00,19.117362
2024-07-29T07:00:00,23.210298
2024-07-29T08:00:00,23.420636
2024-07-29T09:00:00,29.41933
2024-07-29T10:00:00,30.65133
2024-07-29T11:00:00,36.02505
2024-07-29T12:00:00,40.523995
2024-07-29T13:00:00,42.099086
2024-07-29T14:00:00,42.728496
2024-07-29T15:00:00,48.78207
2024-07-29T16:00:00,54.711257
2024-07-29T17:00:00,61.240368
2024-07-29T18:00:00,54.131591
2024-07-29T19:00:00,45.453454
2024-07-29T20:00:00,41.08828
2024-07-29T21:00:00,38.863218
2024-07-29T22:00:00,29.870177
2024-07-29T23:00:00,26.850665
2024-07-30T00:00:00,24.224676
2024-07-30T01:00:00,19.435502
2024-07-30T02:00:00,17.279095
2024-07-30T03:00:00,15.40373
2024-07-30T04:00:00,14.990228
2024-07-30T05:00:00,18.803618
2024-07-30T06:00:00,22.513863
2024-07-30T07:00:00,25.097723
2024-07-30T08:00:00,29.255479
2024-07-30T09:00:00,31.281981
2024-07-30T10:00:00,32.170913
2024-07-30T11:00:00,37.185733
2024-07-30T12:00:00,43.361751
2024-07-30T13:00:00,46.132069
2024-07-30T14:00:00,48.481222
2024-07-30T15:00:00,57.989687
2024-07-30T16:00:00,67.757904
2024-07-30T17:00:00,83.137681
2024-07-30T18:00:00,75.336049
2024-07-30T19:00:00,57.711503
2024-07-30T20:00:00,46.454447
2024-07-30T21:00:00,42.346232
2024-07-30T22:00:00,36.192103
2024-07-30T23:00:00,31.442241
2024-07-31T00:00:00,21.876336
2024-07-31T01:00:00,16.402312
2024-07-31T02:00:00,12.442107
2024-07-31T03:00:00,11.735334
2024-07-31T04:00:00,10.789698
2024-07-31T05:00:00,10.949745
2024-07-31T06:00:00,12.184373
2024-07-31T07:00:00,16.618935
2024-07-31T08:00:00,21.01746
2024-07-31T09:00:00,28.96414
2024-07-31T10:00:00,35.447315
2024-07-31T11:00:00,42.579766
2024-07-31T12:00:00,46.216777
2024-07-31T13:00:00,53.630274
2024-07-31T14:00:00,55.06395
2024-07-31T15:00:00,65.533071
2024-07-31T16:00:00,80.052607
2024-07-31T17:00:00,90.654174
2024-07-31T18:00:00,78.499572
2024-07-31T19:00:00,69.358454
2024-07-31T20:00:00,54.771067
2024-07-31T21:00:00,47.027039
2024-07-31T22:00:00,36.25329
2024-07-31T23:00:00,32.043261
2024-08-01T00:00:00,26.494449
2024-08-01T01:00:00,23.938105
2024-08-01T02:00:00,18.628346
2024-08-01T03:00:00,16.88247
2024-08-01T04:00:00,16.480414
2024-08-01T05:00:00,18.702606
2024-08-01T06:00:00,21.176127
2024-08-01T07:00:00,21.80186
2024-08-01T08:00:00,24.232214
2024-08-01T09:00:00,28.986496
2024-08-01T10:00:00,34.367075
2024-08-01T11:00:00,41.279567
2024-08-01T12:00:00,47.309874
2024-08-01T13:00:00,54.016714
2024-08-01T14:00:00,57.774052
2024-08-01T15:00:00,71.468467
2024-08-01T16:00:00,83.897372
2024-08-01T17:00:00,97.860871
2024-08-01T18:00:00,85.096181
2024-08-01T19:00:00,62.504215
2024-08-01T20:00:00,48.717779
2024-08-01T21:00:00,49.611017
2024-08-01T22:00:00,40.100333
2024-08-01T23:00:00,34.102873
2024-08-02T00:00:00,27.45322
2024-08-02T01:00:00,19.230211
2024-08-02T02:00:00,16.725301
2024-08-02T03:00:00,14.392986
2024-08-02T04:00:00,10.97826
2024-08-02T05:00:00,10.966398
2024-08-02T06:00:00,15.002042
2024-08-02T07:00:00,13.483731
2024-08-02T08:00:00,18.543676
2024-08-02T09:00:00,24.878706
2024-08-02T10:00:00,30.45717
2024-08-02T11:00:00,37.004994
2024-08-02T12:00:00,38.62971
2024-08-02T13:00:00,41.460446
2024-08-02T14:00:00,49.808755
2024-08-02T15:00:00,57.167891
2024-08-02T16:00:00,61.558103
2024-08-02T17:00:00,57.319485
2024-08-02T18:00:00,49.667417
2024-08-02T19:00:00,41.719736
2024-08-02T20:00:00,41.633769
2024-08-02T21:00:00,37.684573
2024-08-02T22:00:00,33.104376
2024-08-02T23:00:00,29.519249
2024-08-03T00:00:00,22.98282
2024-08-03T01:00:00,22.510575
2024-08-03T02:00:00,17.560957
2024-08-03T03:00:00,14.811408
2024-08-03T04:00:00,12.262448
2024-08-03T05:00:00,11.630109
2024-08-03T06:00:00,11.784874
2024-08-03T07:00:00,12.366613
2024-08-03T08:00:00,15.205581
2024-08-03T09:00:00,21.259677
2024-08-03T10:00:00,25.756768
2024-08-03T11:00:00,34.127317
2024-08-03T12:00:00,34.491687
2024-08-03T13:00:00,35.990045
2024-08-03T14:00:00,38.527978
2024-08-03T15:00:00,45.659785
2024-08-03T16:00:00,54.01356
2024-08-03T17:00:00,55.144315
2024-08-03T18:00:00,51.244689
2024-08-03T19:00:00,44.9433
2024-08-03T20:00:00,39.825681
2024-08-03T21:00:00,36.440572
2024-08-03T22:00:00,30.01151
2024-08-03T23:00:00,25.395722
2024-08-04T00:00:00,17.304952
2024-08-04T01:00:00,16.577036
2024-08-04T02:00:00,12.45318
2024-08-04T03:00:00,10.746725
2024-08-04T04:00:00,9.994505
2024-08-04T05:00:00,9.840219
2024-08-04T06:00:00,9.99438
2024-08-04T07:00:00,6.943042
2024-08-04T08:00:00,10.947762
2024-08-04T09:00:00,17.033584
2024-08-04T10:00:00,21.197682
2024-08-04T11:00:00,30.01506
